model_size,dataset,metric_family,metric,seed,delta_head_1e-4,delta_full_1e-4,did_1e-4,delta_head_2e-4,delta_full_2e-4,did_2e-4,marginal_did,three_way,lrmod_head,lrmod_full
YOLO26m,xview_test,aggregate,ap50,20260728,0.0015049486972127935,0.008428395045361192,-0.006923446348148399,-0.15940803316843072,-0.002986071076384711,-0.156421962092046,-0.0816727042200972,-0.1494985157438976,-0.1609129818656435,-0.011414466121745903
YOLO26m,xview_test,aggregate,ap50,20260729,0.0009521031188485241,9.55510583389163e-06,0.0009425480130146324,0.0012723826690244633,-0.0014169896390868186,0.002689372308111282,0.0018159601605629572,0.0017468242950966495,0.00032027955017593923,-0.0014265447449207103
YOLO26m,xview_test,aggregate,ap50,20260730,0.0030106888643545715,-0.003413092948257923,0.006423781812612495,0.0015921177883133075,-0.0014724173212726233,0.003064535109585931,0.004744158461099213,-0.003359246703026564,-0.001418571076041264,0.0019406756269852998
YOLO26m,xview_test,aggregate,ap50,20260731,0.002991149187788089,-0.006404834464627918,0.009395983652416007,0.0023793522815120927,-0.009357023089601957,0.01173637537111405,0.010566179511765028,0.0023403917186980427,-0.0006117969062759965,-0.0029521886249740392
YOLO26m,xview_test,aggregate,ap50,20260732,0.0017490075212101552,-0.003084019899102064,0.004833027420312219,0.000842222720853103,-0.0058090553792889965,0.0066512781001420995,0.005742152760227159,0.0018182506798298803,-0.0009067848003570522,-0.0027250354801869325
YOLO26m,xview_test,aggregate,ap75,20260723,5.529210931498607e-05,-0.002873433139874787,0.002928725249189773,0.0007114327111464314,-0.0037530901481688805,0.004464522859315312,0.0036966240542525425,0.0015357976101255388,0.0006561406018314453,-0.0008796570082940935
YOLO26m,xview_test,aggregate,ap75,20260724,-0.00017342233389047723,-0.0010667937155083018,0.0008933713816178246,-0.0009668920031468686,0.00867525310214351,-0.009642145105290378,-0.004374386861836277,-0.010535516486908203,-0.0007934696692563914,0.009742046817651812
YOLO26m,xview_test,aggregate,ap75,20260725,-0.00031972534528385,-0.008410135274810354,0.008090409929526504,-0.0005811988855320693,-0.003060211479507774,0.0024790125939757046,0.005284711261751104,-0.0056113973355507996,-0.00026147354024821934,0.00534992379530258
YOLO26m,xview_test,aggregate,ap75,20260726,-0.0013460196225836552,0.0009079174706034809,-0.002253937093187136,0.0021821271864683467,-0.0036045662008450663,0.005786693387313413,0.0017663781470631384,0.008040630480500549,0.003528146809052002,-0.004512483671448547
YOLO26m,xview_test,aggregate,ap75,20260727,-0.0008409044869760463,-0.0007428636112103704,-9.804087576567588e-05,-0.00010260593286942621,-0.00014159427252624646,3.898833965682025e-05,-2.9526268054427818e-05,0.00013702921542249613,0.00073829855410662,0.0006012693386841239
YOLO26m,xview_test,aggregate,ap75,20260728,-0.0011066695834036078,-0.0035236388705459365,0.0024169692871423287,-0.0686209627169017,0.0065733815591983435,-0.07519434427610004,-0.03638868749447886,-0.07761131356324237,-0.06751429313349809,0.01009702042974428
YOLO26m,xview_test,aggregate,ap75,20260729,-0.00032450133350722665,0.001746819471287353,-0.0020713208047945797,0.00032394029049498396,0.00014289493671404419,0.00018104535378093978,-0.00094513772550682,0.0022523661585755195,0.0006484416240022106,-0.0016039245345733089
YOLO26m,xview_test,aggregate,ap75,20260730,0.0008813924020246999,-0.005867795493644384,0.006749187895669084,-0.0022406322270462353,0.0008614782941406551,-0.0031021105211868905,0.001823538687241097,-0.009851298416855975,-0.0031220246290709353,0.0067292737877850395
YOLO26m,xview_test,aggregate,ap75,20260731,0.0025357310416311563,-0.006359319231415195,0.008895050273046351,0.0014556122778721925,-0.011113501328804037,0.01256911360667623,0.01073208193986129,0.003674063333629879,-0.0010801187637589638,-0.004754182097388843
YOLO26m,xview_test,aggregate,ap75,20260732,-0.0002799566988436475,-0.002285724673401879,0.0020057679745582313,0.00043480617752308937,-0.005475956122225609,0.005910762299748698,0.003958265137153465,0.0039049943251904667,0.0007147628763667369,-0.00319023144882373
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260723,0.014081634316231884,0.015098171575736702,-0.0010165372595048183,0.010891090400151071,0.013904376679285985,-0.0030132862791349135,-0.002014911769319866,-0.001996749019630095,-0.0031905439160808124,-0.0011937948964507172
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260724,0.01673573942693099,0.008339711393527821,0.008396028033403169,0.012158091215284661,-0.0008095353645745651,0.012967626579859226,0.010681827306631198,0.004571598546456057,-0.004577648211646329,-0.009149246758102386
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260725,0.013855055126798549,0.0033117016796996024,0.010543353447098947,0.01325677639550571,0.0019517348855971617,0.011305041509908548,0.010924197478503747,0.0007616880628096012,-0.0005982787312928395,-0.0013599667941024407
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260726,0.014195311842787411,0.00789636092372642,0.006298950919060992,0.013149134566093013,0.00831510008766806,0.004834034478424953,0.0055664926987429725,-0.0014649164406360382,-0.0010461772766943989,0.00041873916394163935
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260727,0.015139649335561917,0.011985879971326191,0.0031537693642357256,0.014268023628756343,0.005118819135001229,0.009149204493755114,0.00615148692899542,0.005995435129519389,-0.0008716257068055733,-0.006867060836324962
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260728,0.013344886304949427,0.006892033841359307,0.00645285246359012,-0.028087983603747563,0.01414282530011958,-0.04223080890386714,-0.01788897822013851,-0.04868366136745726,-0.04143286990869699,0.007250791458760272
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260729,0.013511127338420748,0.007512902820847739,0.005998224517573009,0.013057244831717468,0.00872632478550893,0.004330920046208539,0.005164572281890774,-0.0016673044713644697,-0.00045388250670327923,0.0012134219646611905
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260730,0.014225384159255838,0.00828609478453457,0.005939289374721268,0.012719893723401543,0.0031010268362837434,0.0096188668871178,0.007779078130919534,0.0036795775123965313,-0.0015054904358542953,-0.005185067948250827
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260731,0.014201195648123777,0.005975724170474345,0.008225471477649432,0.012975387025833007,0.0007719452882991862,0.012203441737533821,0.010214456607591627,0.003977970259884389,-0.0012258086222907694,-0.0052037788821751585
YOLO26m,hrsc2016_ms,vessel,ap50_95,20260732,0.014340101918970366,0.006453819207162537,0.00788628271180783,0.015422343709215691,0.0005210155699212904,0.0149013281392944,0.011393805425551115,0.0070150454274865714,0.0010822417902453252,-0.005932803637241246
YOLO26m,hrsc2016_ms,vessel,ap50,20260723,0.027647523966011722,0.020056780261649698,0.007590743704362024,0.019153198893292644,0.015763194863998686,0.003390004029293958,0.005490373866827991,-0.004200739675068066,-0.008494325072719078,-0.004293585397651012
YOLO26m,hrsc2016_ms,vessel,ap50,20260724,0.031749611836174196,0.009241827777322631,0.022507784058851565,0.022259076364562147,-0.01280877021801674,0.03506784658257889,0.028787815320715227,0.012560062523727322,-0.00949053547161205,-0.02205059799533937
YOLO26m,hrsc2016_ms,vessel,ap50,20260725,0.023834477457332137,-0.004793050017359635,0.028627527474691772,0.024700984861511066,-0.008633146253201163,0.03333413111471223,0.030980829294702,0.004706603640020457,0.0008665074041789289,-0.003840096235841528
YOLO26m,hrsc2016_ms,vessel,ap50,20260726,0.02577629079338878,0.006830908500656707,0.01894538229273207,0.023439395850201217,0.005893315060393367,0.01754608078980785,0.01824573154126996,-0.0013993015029242217,-0.002336894943187562,-0.0009375934402633401
YOLO26m,hrsc2016_ms,vessel,ap50,20260727,0.02641632338936667,0.009164997760641835,0.017251325628724834,0.02256170010633629,0.004687620466170439,0.017874079640165852,0.017562702634445343,0.0006227540114410179,-0.0038546232830303784,-0.004477377294471396
YOLO26m,hrsc2016_ms,vessel,ap50,20260728,0.026890019227549633,-0.0022459358259837026,0.029135955053533336,-0.057438142314572005,0.020386516396482313,-0.07782465871105432,-0.02434435182876049,-0.10696061376458765,-0.08432816154212164,0.022632452222466015
YOLO26m,hrsc2016_ms,vessel,ap50,20260729,0.024854714773008157,0.0018763349309479649,0.022978379842060193,0.021577833067933483,0.004475543760906198,0.017102289307027285,0.02004033457454374,-0.005876090535032907,-0.0032768817050746746,0.0025992088299582328
YOLO26m,hrsc2016_ms,vessel,ap50,20260730,0.027341215492212023,0.0049618520396206844,0.02237936345259134,0.021032258559558037,-0.0024195967212419234,0.02345185528079996,0.02291560936669565,0.0010724918282086215,-0.006308956932653986,-0.007381448760862608
YOLO26m,hrsc2016_ms,vessel,ap50,20260731,0.024771067584031914,0.00040218177159201396,0.0243688858124399,0.024365811117993408,-0.008638049133982362,0.03300386025197577,0.028686373032207835,0.00863497443953587,-0.00040525646603850607,-0.009040230905574376
YOLO26m,hrsc2016_ms,vessel,ap50,20260732,0.026499340759861767,0.0037248835072531405,0.022774457252608626,0.026508116445258467,-0.0036977025725635215,0.03020581901782199,0.026490138135215308,0.007431361765213362,8.775685396700261e-06,-0.007422586079816662
YOLO26m,hrsc2016_ms,vessel,ap75,20260723,0.014097211268639886,0.017616895134263122,-0.0035196838656232354,0.010201400155366275,0.021064273377028098,-0.010862873221661823,-0.007191278543642529,-0.0073431893560385875,-0.0038958111132736117,0.0034473782427649757
YOLO26m,hrsc2016_ms,vessel,ap75,20260724,0.016031066618489215,0.010392523765021422,0.005638542853467793,0.013408324655849096,0.0030383345352875957,0.0103699901205615,0.008004266487014647,0.004731447267093708,-0.0026227419626401183,-0.007354189229733826
YOLO26m,hrsc2016_ms,vessel,ap75,20260725,0.013349086609218769,0.013022436101613008,0.00032665050760576075,0.010686766702779682,0.014284749779385097,-0.0035979830766054155,-0.0016356662844998274,-0.003924633584211176,-0.0026623199064390868,0.0012623136777720895
YOLO26m,hrsc2016_ms,vessel,ap75,20260726,0.011773742662028186,0.012729171204914319,-0.0009554285428861331,0.013840469407523648,0.020914843277020423,-0.007074373869496775,-0.004014901206191454,-0.006118945326610642,0.002066726745495462,0.008185672072106104
YOLO26m,hrsc2016_ms,vessel,ap75,20260727,0.013834854345296743,0.02231805893924378,-0.008483204593947039,0.01686309922119031,0.00928492067774589,0.007578178543444419,-0.0004525130252513096,0.016061383137391458,0.0030282448758935654,-0.013033138261497892
YOLO26m,hrsc2016_ms,vessel,ap75,20260728,0.016052677153394618,0.015392129123309312,0.0006605480300853062,-0.020270863643548936,0.021541000422256568,-0.041811864065805504,-0.0205756580178601,-0.04247241209589081,-0.036323540796943554,0.006148871298947256
YOLO26m,hrsc2016_ms,vessel,ap75,20260729,0.013248479652915923,0.014966349592805045,-0.0017178699398891217,0.012998746614179796,0.018386106411749897,-0.0053873597975701015,-0.0035526148687296116,-0.00366948985768098,-0.0002497330387361274,0.0034197568189448524
YOLO26m,hrsc2016_ms,vessel,ap75,20260730,0.014960975429239853,0.007558363610170718,0.007402611819069135,0.015696944573386412,0.007519791046088353,0.008177153527298059,0.007789882673183597,0.0007745417082289235,0.0007359691441465588,-3.857256408236476e-05
YOLO26m,hrsc2016_ms,vessel,ap75,20260731,0.012814264845759371,0.01644834048281832,-0.0036340756370589478,0.013276374317618633,0.003333740388988954,0.00994263392862968,0.003154279145785366,0.013576709565688627,0.0004621094718592622,-0.013114600093829365
YOLO26m,hrsc2016_ms,vessel,ap75,20260732,0.012777573531832204,0.01394455481823935,-0.0011669812864071455,0.013211250520734075,0.0007892882209715874,0.012421962299762487,0.005627490506677671,0.013588943586169633,0.000433676988901871,-0.013155266597267762
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260723,0.014081634316231884,0.015098171575736702,-0.0010165372595048183,0.010891090400151071,0.013904376679285985,-0.0030132862791349135,-0.002014911769319866,-0.001996749019630095,-0.0031905439160808124,-0.0011937948964507172
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260724,0.01673573942693099,0.008339711393527821,0.008396028033403169,0.012158091215284661,-0.0008095353645745651,0.012967626579859226,0.010681827306631198,0.004571598546456057,-0.004577648211646329,-0.009149246758102386
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260725,0.013855055126798549,0.0033117016796996024,0.010543353447098947,0.01325677639550571,0.0019517348855971617,0.011305041509908548,0.010924197478503747,0.0007616880628096012,-0.0005982787312928395,-0.0013599667941024407
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260726,0.014195311842787411,0.00789636092372642,0.006298950919060992,0.013149134566093013,0.00831510008766806,0.004834034478424953,0.0055664926987429725,-0.0014649164406360382,-0.0010461772766943989,0.00041873916394163935
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260727,0.015139649335561917,0.011985879971326191,0.0031537693642357256,0.014268023628756343,0.005118819135001229,0.009149204493755114,0.00615148692899542,0.005995435129519389,-0.0008716257068055733,-0.006867060836324962
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260728,0.013344886304949427,0.006892033841359307,0.00645285246359012,-0.028087983603747563,0.01414282530011958,-0.04223080890386714,-0.01788897822013851,-0.04868366136745726,-0.04143286990869699,0.007250791458760272
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260729,0.013511127338420748,0.007512902820847739,0.005998224517573009,0.013057244831717468,0.00872632478550893,0.004330920046208539,0.005164572281890774,-0.0016673044713644697,-0.00045388250670327923,0.0012134219646611905
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260730,0.014225384159255838,0.00828609478453457,0.005939289374721268,0.012719893723401543,0.0031010268362837434,0.0096188668871178,0.007779078130919534,0.0036795775123965313,-0.0015054904358542953,-0.005185067948250827
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260731,0.014201195648123777,0.005975724170474345,0.008225471477649432,0.012975387025833007,0.0007719452882991862,0.012203441737533821,0.010214456607591627,0.003977970259884389,-0.0012258086222907694,-0.0052037788821751585
YOLO26m,hrsc2016_ms,aggregate,ap50_95,20260732,0.014340101918970366,0.006453819207162537,0.00788628271180783,0.015422343709215691,0.0005210155699212904,0.0149013281392944,0.011393805425551115,0.0070150454274865714,0.0010822417902453252,-0.005932803637241246
YOLO26m,hrsc2016_ms,aggregate,ap50,20260723,0.027647523966011722,0.020056780261649698,0.007590743704362024,0.019153198893292644,0.015763194863998686,0.003390004029293958,0.005490373866827991,-0.004200739675068066,-0.008494325072719078,-0.004293585397651012
YOLO26m,hrsc2016_ms,aggregate,ap50,20260724,0.031749611836174196,0.009241827777322631,0.022507784058851565,0.022259076364562147,-0.01280877021801674,0.03506784658257889,0.028787815320715227,0.012560062523727322,-0.00949053547161205,-0.02205059799533937
YOLO26m,hrsc2016_ms,aggregate,ap50,20260725,0.023834477457332137,-0.004793050017359635,0.028627527474691772,0.024700984861511066,-0.008633146253201163,0.03333413111471223,0.030980829294702,0.004706603640020457,0.0008665074041789289,-0.003840096235841528
YOLO26m,hrsc2016_ms,aggregate,ap50,20260726,0.02577629079338878,0.006830908500656707,0.01894538229273207,0.023439395850201217,0.005893315060393367,0.01754608078980785,0.01824573154126996,-0.0013993015029242217,-0.002336894943187562,-0.0009375934402633401
YOLO26m,hrsc2016_ms,aggregate,ap50,20260727,0.02641632338936667,0.009164997760641835,0.017251325628724834,0.02256170010633629,0.004687620466170439,0.017874079640165852,0.017562702634445343,0.0006227540114410179,-0.0038546232830303784,-0.004477377294471396
YOLO26m,hrsc2016_ms,aggregate,ap50,20260728,0.026890019227549633,-0.0022459358259837026,0.029135955053533336,-0.057438142314572005,0.020386516396482313,-0.07782465871105432,-0.02434435182876049,-0.10696061376458765,-0.08432816154212164,0.022632452222466015
YOLO26m,hrsc2016_ms,aggregate,ap50,20260729,0.024854714773008157,0.0018763349309479649,0.022978379842060193,0.021577833067933483,0.004475543760906198,0.017102289307027285,0.02004033457454374,-0.005876090535032907,-0.0032768817050746746,0.0025992088299582328
YOLO26m,hrsc2016_ms,aggregate,ap50,20260730,0.027341215492212023,0.0049618520396206844,0.02237936345259134,0.021032258559558037,-0.0024195967212419234,0.02345185528079996,0.02291560936669565,0.0010724918282086215,-0.006308956932653986,-0.007381448760862608
YOLO26m,hrsc2016_ms,aggregate,ap50,20260731,0.024771067584031914,0.00040218177159201396,0.0243688858124399,0.024365811117993408,-0.008638049133982362,0.03300386025197577,0.028686373032207835,0.00863497443953587,-0.00040525646603850607,-0.009040230905574376
YOLO26m,hrsc2016_ms,aggregate,ap50,20260732,0.026499340759861767,0.0037248835072531405,0.022774457252608626,0.026508116445258467,-0.0036977025725635215,0.03020581901782199,0.026490138135215308,0.007431361765213362,8.775685396700261e-06,-0.007422586079816662
